2121068632	2006	automatic speech recognition reliability and pedagogical implications for teaching pronunciation. This study examines the reliability of automatic speech recognition (ASR) software used to teach English pronunciation, focusing on one particular piece of software, FluSpeak, as a typical example. Thirty-six Korean English as a Foreign Language (EFL) college students participated in an experiment in which they listened to 15 sentences that appeared in FluSpeak and recorded their voices, repeating sentence by sentence. The ASR software analysis of their production was then compared to pronunciation scores determined by native English speaking (NES) instructors. Although the correlation coefficient for intonation was nearly zero, indicating that ASR technology is still not as accurate as human analysis, the software may be very useful for student practice with aspects of pronunciation. The paper suggests a lesson plan for teaching English pronunciation through ASR software.
2137230015	2006	on the use of phonological features for pronunciation scoring. It is acknowledged that in many medical and educational applications there is a great need for good objective assessments of the pronunciation proficiency of a speaker, either a non-native speaker of the language or a native speaker with a certain speech handicap (e.g. a deaf or dysarthric speaker). Most pronunciation scoring software developed thus far just measures an over-all proficiency. The system proposed here envisages the computation of more detailed information on the nature of the pronunciation deficiencies. To that end, it works with a phonological representation of the speech. Described is the development of the system as well as its first encouraging assessments of non-native speakers of American English.
2569692527	1997	language learning based on non native speech recognition. 
1506404588	1999	automatic localization and diagnosis of pronunciation errors for second language learners of english. An automatic system for detection of pronunciation errors by adult learners of English is embedded in a language–learning package. Four main features are: (1) a recognizer robust to non–native speech; (2) localization of phone– and word–level errors; (3) diagnosis of what sorts of phone–level errors took place; and (4) a lexical–stress detector. These tools together allow robust, consistent, and specific feedback on pronunciation errors, unlike many previous systems that provide feedbaconly at a more general level. The diagnosis technique searches for errors expected based on the student’s mother tongue and uses a separate bias for each error in order to maintain a particular desired global false alarm rate. Results are presented here for non–native recognition on tasks of differing complexity and for diagnosis, based on a data set of artificial errors, showing that this method can detect many contrasts with a high hit rate and a low false alarm rate.
2020203910	2000	slim prosodic automatic tools for self learning instruction. Abstract   We present the Prosodic Module of a courseware for computer-assisted foreign language learning called SLIM – an acronym for Multimedia Interactive Linguistic Software, developed at the University of Venice (see Delmonte et al., 1999a,b).  The Prosodic Module  has been created in order to deal with the problem of improving a student's performance both in the perception and production of prosodic aspects of spoken language activities. It is composed of two different sets of Learning Activities, the first one dealing with phonetic and prosodic problems at word level and at segmental level – where segmental refers to syllable-sized segments; the second one dealing with prosodic aspects at phonological phrase and utterance suprasegmental level. The main goal of Prosodic Activities is to ensure consistent and pedagogically sound feedback to the student intending to improve his/her pronunciation in a foreign language. We argue that the use of Automatic Speech Recognition (ASR) as Teaching Aid should be under-utilized and should be targeted to narrowly focussed spoken exercises, disallowing open-ended dialogues, in order to ensure consistency of evaluation. In addition, we argue that ASR alone cannot be used to gauge Goodness of Pronunciation (GOP), being inherently inadequate for that goal. On the contrary, we support the conjoined use of ASR technology and prosodic tools to produce GOP useable for linguistically consistent and adequate feedback to the student.
1481151678	2004	segmental errors in dutch as a second language how to establish priorities for capt. In this paper we report on a study that was carried out to obtain an inventory of segmental errors in the Dutch of adult learners with different mother tongues (L1s). The errors observed were subsequently examined in detail to select a number of errors that should receive priority in Computer Assisted Pronunciation Training (CAPT) for Dutch as L2.
2139008940	2000	Phone-level pronunciation scoring and assessment for interactive language learning. This paper investigates a method of automatic pronunciation scoring for use in computer-assisted language learning (CALL) systems. The method utilises a likelihood-based ‘Goodness of Pronunciation’ (GOP) measure which is extended to include individual thresholds for each phone based on both averaged native confidence scores and on rejection statistics provided by human judges. Further improvements are obtained by incorporating models of the subject’s native language and by augmenting the recognition networks to include expected pronunciation errors. The various GOP measures are assessed using a specially recorded database of non-native speakers which has been annotated to mark phone-level pronunciation errors. Since pronunciation assessment is highly subjective, a set of four performance measures has been designed, each of them measuring diAerent aspects of how well computer-derived phone-level scores agree with human scores. These performance measures are used to cross-validate the reference annotations and to assess the basic GOP algorithm and its refinements. The experimental results suggest that a likelihood-based pronunciation scoring metric can achieve usable performance, especially after applying the various enhancements
1988687075	2000	Quantitative assessment of second language learners' fluency by means of automatic speech recognition technology. To determine whether expert fluency ratings of read speech can be predicted on the basis of automatically calculated temporal measures of speech quality, an experiment was conducted with read speech of 20 native and 60 non-native speakers of Dutch. The speech material was scored for fluency by nine experts and was then analyzed by means of an automatic speech recognizer in terms of quantitative measures such as speech rate, articulation rate, number and length of pauses, number of dysfluencies, mean length of runs, and phonation/time ratio. The results show that expert ratings of fluency in read speech are reliable (Cronbach’s α varies between 0.90 and 0.96) and that these ratings can be predicted on the basis of quantitative measures: for six automatic measures the magnitude of the correlations with the fluency scores varies between 0.81 and 0.93. Rate of speech appears to be the best predictor: correlations vary between 0.90 and 0.93. Two other important determinants of reading fluency are the rate.
2404741191	2000	Towards an Automatic Oral Proficiency Test for Dutch as a Second Language: Automatic Pronunciation Assessment in Read and Spontaneous Speech. 
2690082738	2017	Shefce: A Cantonese-English bilingual speech corpus for pronunciation assessment. This paper introduces the development of ShefCE: a Cantonese-English bilingual speech corpus from L2 English speakers in Hong Kong. Bilingual parallel recording materials were chosen from TED online lectures. Script selection were carried out according to bilingual consistency (evaluated using a machine translation system) and the distribution balance of phonemes. 31 undergraduate to postgraduate students in Hong Kong aged 20–30 were recruited and recorded a 25-hour speech corpus (12 hours in Cantonese and 13 hours in English). Baseline phoneme/syllable recognition systems were trained on background data with and without the ShefCE training data. The final syllable error rate (SER) for Cantonese is 17.3% and final phoneme error rate (PER) for English is 34.5%. The automatic speech recognition performance on English showed a significant mismatch when applying L1 models on L2 data, suggesting the need for explicit accent adaptation. ShefCE and the corresponding baseline models will be made openly available for academic research.
125652930	2000	two experiments on automatic scoring of spoken language proficiency
1483590201	2009	dist=0.324984859918  ECC= 15  year= 2009  title= developing a call system for practicing oral proficiency how to design for speech technology pedagogy and learners
2120296657	2009	dist=0.183294837282  ECC= 7  year= 2009  title= sub structure based estimation of pronunciation proficiency and classification of learners
2129755070	2008	dist=0.199183443714  ECC= 6  year= 2008  title= decision fusion for improving mispronunciation detection using language transfer knowledge and phoneme dependent pronunciation scoring
2132245250	2008	dist=0.208211002038  ECC= 9  year= 2008  title= verifying pronunciation accuracy from speakers with neuromuscular disorders
2166223630	2007	dist=0.232500385382  ECC= 11  year= 2007  title= boosting of prosodic and pronunciation features to detect mispronunciations of non native children
2171177956	2009	dist=0.216836015556  ECC= 6  year= 2009  title= improving mispronunciation detection using machine learning
2171763273	2007	dist=0.22012847702  ECC= 9  year= 2007  title= automatic pronunciation assessment for mandarin chinese approaches and system overview
2152144447	2008	dist=0.3423532771  ECC= 7  year= 2008  title= mandarin vowel pronunciation quality evaluation by a novel formant classification method and its combination with traditional algorithms
2182927705	2009	dist=0.180148205323  ECC= 8  year= 2009  title= an svm based mandarin pronunciation quality assessment system
2235458433	2016	dist=0.207538054882  ECC= 4  year= 2016  title= dynamic time warping in phoneme modeling for fast pronunciation error detection
2251840254	2012	dist=0.224306378795  ECC= 6  year= 2012  title= using an asr database to design a pronunciation evaluation system in basque
2401896499	2016	dist=0.199051292038  ECC= 4  year= 2016  title= improving non native mispronunciation detection and enriching diagnostic feedback with dnn based speech attribute modeling
2405178423	0000	mispronunciation detection without nonnative training data	https://academic.microsoft.com/#/detail/2405178423	2015	Conventional mispronunciation detection systems that have the capability of providing corrective feedback typically require a set of common error patterns that are known beforehand, obtained either by consulting with experts, or from a humanannotated nonnative corpus. In this paper, we propose a mispronunciation detection framework that does not rely on nonnative training data. We first discover an individual learner’s possible pronunciation error patterns by analyzing the acoustic similarities across their utterances. With the discovered error candidates, we iteratively compute forced alignments and decode learner-specific context-dependent error patterns in a greedy manner. We evaluate the framework on a Chinese University of Hong Kong (CUHK) corpus containing both Cantonese and Mandarin speakers reading English. Experimental results show that the proposed framework effectively detects mispronunciations and also has a good ability to prioritize feedback. Index Terms: Computer-Assisted Pronunciation Training (CAPT), Gaussian mixture model (GMM), Extended Recognition Network (ERN)	2481769225@ann lee@63966007@massachusetts institute of technology;2154846939@james r glass@63966007@massachusetts institute of technology	204321447@natural language processing;28490314@speech recognition;119857082@machine learning;41008148@computer science	1524333225;144708831;2139008940;2016114400;2101174054;2134124280;2169883442;2119607964;2137268753;275138538;2151941172;103312509;2407623921;2067517679;2027993708;35168091;1486666175;2398753452;2185463204;2288490721;77825124	
2552635739	0000	mispronunciation detection and diagnosis in l2 english speech using multidistribution deep neural networks	https://academic.microsoft.com/#/detail/2552635739	2017	This paper investigates the use of multidistribution deep neural networks DNNs for mispronunciation detection and diagnosis MDD, to circumvent the difficulties encountered in an existing approach based on extended recognition networks ERNs. The ERNs leverage existing automatic speech recognition technology by constraining the search space via including the likely phonetic error patterns of the target words in addition to the canonical transcriptions. MDDs are achieved by comparing the recognized transcriptions with the canonical ones. Although this approach performs reasonably well, it has the following issues: 1 Learning the error patterns of the target words to generate the ERNs remains a challenging task. Phones or phone errors missing from the ERNs cannot be recognized even if we have well-trained acoustic models; and 2 acoustic models and phonological rules are trained independently, and hence, contextual information is lost. To address these issues, we propose an acoustic-graphemic-phonemic model AGPM using a multidistribution DNN, whose input features include acoustic features, as well as corresponding graphemes and canonical transcriptions encoded as binary vectors. The AGPM can implicitly model both grapheme-to-likely-pronunciation and phoneme-to-likely-pronunciation conversions, which are integrated into acoustic modeling. With the AGPM, we develop a unified MDD framework, which works much like free-phone recognition. Experiments show that our method achieves a phone error rate PER of 11.1%. The false rejection rate FRR, false acceptance rate FAR, and diagnostic error rate DER for MDD are 4.6%, 30.5%, and 13.5%, respectively. It outperforms the ERN approach using DNNs as acoustic models, whose PER, FRR, FAR, and DER are 16.8%, 11.0%, 43.6%, and 32.3%, respectively.	2311207066@kun li@177725633@the chinese university of hong kong;2162737707@xiaojun qian@177725633@the chinese university of hong kong;2284323627@helen m meng@177725633@the chinese university of hong kong	28490314@speech recognition;154945302@artificial intelligence;119857082@machine learning;41008148@computer science	2136922672;2100495367;1904365287;1498436455;2147768505;1993882792;2143612262;2153804780;2090755665;2155273149;2062164080;1922655562;1580142630;1513168562;2106051978;2077804127;2053154970;2139008940;2126203737;2016114400;2070133242;2171019095;27462273;101733563;2164810574;2036242736;1931766939;67332896;2087402357;120415783;2137268753;1986671983;2045158511;1965044932;70727784;2400818677;2103243174;2045956438;2008834750;275138538;2003890417;2091856355;2158513796;2395106899;290344559;42910856;204924188;29332114;2167642311;2049905800;2058412794;2402640444;1585763212;2067517679;2010768384;2398741870;2152334841;57885259;2054441760;2038466182;2317392553;2401916374;2027993708;1965370992;1967624650;1970870811;2185463204;323265179;2028234151;1564062815;2402812677;2402103843;2124138609;2154745686;2097400979;32469509;2295721380;2137286203;294692716;2579478650;1505400583;197194526;1992340436;1985084205;2140200493;2025693318;2148841122;2396796398;2404765346;1933699394;123054690;2295355464	
2408752745	2013	dist=0.13847915194  ECC= 8  year= 2013  title= automated speech scoring for non native middle school students with multiple task types
322814586	2000	dist=0.205439517762  ECC= 16  year= 2000  title= effects of speech recognition based pronunciation feedback on second language pronunciation ability
1571007647	2008	dist=0.361564284021  ECC= 8  year= 2008  title= analysis of pronunciation errors of saudi esl learners
1970870811	2013	dist=0.355529409625  ECC= 6  year= 2013  title= mispronunciation detection via dynamic time warping on deep belief network based posteriorgrams
105558132	2005	dist= 0.791154060819  ECC= 19  year= 2005  title= pronunciation error detection method based on error rule clustering using a decision tree
15874236	2008	dist=0.385726908012  ECC= 9  year= 2008  title= better nonnative intonation scores through prosodic theory
1592697577	2009	dist=0.230710610653  ECC= 10  year= 2009  title= islands of failure employing word accent information for pronunciation quality assessment of english l2 learners
1606774179	2006	dist=0.372278119434  ECC= 7  year= 2006  title= automatic detection of tone mispronunciation in mandarin
1878086946	2010	dist=0.367341394078  ECC= 8  year= 2010  title= towards using structural events to assess non native speech
1965370992	2014	dist=0.276768855455  ECC= 7  year= 2014  title= a new neural network based logistic regression classifier for improving mispronunciation detection of l2 language learners
1970870811	2013	dist=0.355529409625  ECC= 6  year= 2013  title= mispronunciation detection via dynamic time warping on deep belief network based posteriorgrams
1993193917	2010	dist=0.143272980822  ECC= 10  year= 2010  title= the use of speech technology in foreign language pronunciation training
2004362694	2013	dist=0.216054288186  ECC= 7  year= 2013  title= improving mispronunciation detection using adaptive frequency scale
2034866386	2011	dist=0.248229679463  ECC= 3  year= 2011  title= pca method for automated detection of mispronounced words
2035002366	2010	dist=0.228995714753  ECC= 3  year= 2010  title= statistical phone duration modeling to filter for intact utterances in a computer assisted pronunciation training system
2036074598	2012	dist=0.0976343842382  ECC= 10  year= 2012  title= automatic chinese pronunciation error detection using svm trained with structural features
2036864763	2009	dist=0.310513615878  ECC= 7  year= 2009  title= automatic scoring of children s read aloud text passages and word lists
2071401855	2012	dist=0.199822047068  ECC= 9  year= 2012  title= automatic analysis of mandarin accented english using phonological features
2112375231	2011	dist=0.18423360959  ECC= 8  year= 2011  title= pronunciation proficiency evaluation based on discriminatively refined acoustic models
2575689684	2016	computer assisted pronunciation training from pronunciation scoring towards spoken language learning	https://academic.microsoft.com/#/detail/2575689684	2016	This paper reviews the research approaches used in computer-assisted pronunciation training (CAPT), addresses the existing challenges, and discusses emerging trends and opportunities. To complement existing work, our analysis places more emphasis on pronunciation teaching and learning (as opposed to pronunciation assessment), prosodic error detection (as opposed to phonetic error detection), and research work from the past five years given the recent rapid development in spoken language technology.	2169633281@nancy f chen@115228651@agency for science technology and research;2096728398@haizhou li@115228651@agency for science technology and research	204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	2154278880;2139008940;2016114400;2032759346;1979364015;2104457544;2134124280;1988687075;2030026461;1977623709;70727784;2078617267;2400818677;21911835;2149709611;2091856355;2100109579;2397168380;1992910589;2025009046;2402640444;1585763212;2402113958;2051811941;2401896499;2032429609;2239499952;2293441309;2484174190;2401728495;2322133635;2132049498;12857174;2498863433;2407533274;2405178423;2406502879;1973657629;2398529454;2031023572;2403199234;2404113191;13842339;1537449681;2400832984;2408410119;2010800472;2560222437	
2370418772	2016	a two pass framework of mispronunciation detection and diagnosis for computer aided pronunciation training	https://academic.microsoft.com/#/detail/2370418772	2016	This paper presents a two-pass framework with discriminative acoustic modeling for mispronunciation detection and diagnoses (MD&D). The first pass of mispronunciation detection does not require explicit phonetic error pattern modeling. The framework instantiates a set of antiphones and a filler model to augment the original phone model for each canonical phone. This guarantees full coverage of all possible error patterns while maximally exploiting the phonetic information derived from the text prompt. The antiphones can be used to detect substitutions. The filler model can detect insertions, and phone skips are allowed to detect deletions. As such, there is no prior assumption on the possible error patterns that can occur. The second pass of mispronunciation diagnosis expands the detected insertions and substitutions into phone networks, and another recognition pass attempts to reveal the phonetic identities of the detected mispronunciation errors. Discriminative training (DT) is applied respectively to the acoustic models of the mispronunciation detection pass and the mispronunciation diagnosis pass. DT effectively separates the acoustic models of the canonical phones and the antiphones. Overall, with DT in both passes of MD&D, the error rate is reduced by 40.4% relative, compared with the maximum likelihood baseline. After DT, the error rates of the respective passes are also lower than those of a strong single-pass baseline with DT by 1.3% and 5.1% relative which are statistically significant.	2162737707@xiaojun qian@177725633@the chinese university of hong kong;2284323627@helen m meng@177725633@the chinese university of hong kong;2259525411@frank k soong@1290206253@microsoft	174576238@speech;52622490@feature extraction;61328038@speech processing;204321447@natural language processing;28490314@speech recognition;178980831@pattern recognition;119857082@machine learning;41008148@computer science	52327574;2034537249;2139008940;1931766939;2137268753;1965044932;1535086474;70727784;2008834750;290344559;103312509;1842528305;1506404588;2049905800;1739673028;2071650246;2067517679;1999845150;2093826182;1496430420;2027993708;2051811941;2063915318;323265179;2405178423;67753814;2403848074;2062516439;2026501739;1884048561;2400751463;2156178627	
2164810574	0000	automatic pronunciation scoring for language instruction
21911835	0000	practical use of english pronunciation system for japanese students in the call classroom
2395625153	0000	assessment of dutch pronunciation by means of automatic speech recognition technology
275138538	0000	improving mispronunciation detection and diagnosis of learners speech with context sensitive phonological rules based on language transfer
290344559	0000	automatic derivation of phonological rules for mispronunciation detection in a computer assisted pronunciation training system	https://academic.microsoft.com/#/detail/290344559	2010		2127817432@wai kit lo@177725633@the chinese university of hong kong;2442711725@shuang zhang@177725633@the chinese university of hong kong;2432636928@helen m meng@177725633@the chinese university of hong kong	204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	118501394;2137268753;2400818677;21911835;275138538	
323265179	0000	a method for measuring the intelligibility and nonnativeness of phone quality in foreign language pronunciation training	https://academic.microsoft.com/#/detail/323265179	1998		2132729723@goh kawai@74801974@university of tokyo;1983837166@keikichi hirose@74801974@university of tokyo	204321447@natural language processing;41895202@linguistics;28490314@speech recognition	88081813;2165076144;132631823;1564189039;193460978	
334543181	0000	use of speech recognition in computer assisted language learning
42910856	0000	automatic detection of mispronunciation for language instruction
66698146	0000	automatic evaluation and training in english pronunciation
70727784	0000	automatic pronunciation scoring of specific phone segments for language instruction	https://academic.microsoft.com/#/detail/70727784	1997		2319894527@yoon kim@1298353152@sri international;2130387140@horacio franco@1298353152@sri international;2342400288@leonardo neumeyer@1298353152@sri international	204321447@natural language processing;41895202@linguistics;28490314@speech recognition;41008148@computer science	2164810574;1931766939;2126597185;66698146;42910856;103591337;118308466	
2149709611	0000	using automatic speech processing for foreign language pronunciation tutoring some issues and a prototype
2152334841	0000	improved approaches of modeling and detecting error patterns with empirical analysis for computer aided pronunciation training
2134124280	0000	comparing different approaches for automatic pronunciation error detection
2137230015	0000	on the use of phonological features for pronunciation scoring	https://academic.microsoft.com/#/detail/2137230015	2006	It is acknowledged that in many medical and educational applications there is a great need for good objective assessments of the pronunciation proficiency of a speaker, either a non-native speaker of the language or a native speaker with a certain speech handicap (e.g. a deaf or dysarthric speaker). Most pronunciation scoring software developed thus far just measures an over-all proficiency. The system proposed here envisages the computation of more detailed information on the nature of the pronunciation deficiencies. To that end, it works with a phonological representation of the speech. Described is the development of the system as well as its first encouraging assessments of non-native speakers of American English.	1994204444@frederik stouten@32597200@ghent university;2137723762@jeanpierre martens@32597200@ghent university	99055596@non native pronunciations of english;15145288@intelligibility;171041071@first language;529173508@software development;133892786@speaker recognition;61328038@speech processing;204321447@natural language processing;28490314@speech recognition;41008148@computer science	2077804127;2164810574;1931766939;1598851216;1490506669;2151311453;2143493821;112280295;2101859041;2124810955;1585763212;2106199056;2147624457;2159740987;2006775235;2395625153;2404765346;2010800472	
2137268753	0000	deriving salient learners mispronunciations from cross language phonological comparisons
2137469438	0000	automatic mispronunciation detection for mandarin
